edge_id,graph_layer,source_node_id,target_node_id,relation_type,evidence_paper_id,evidence_year,visible_year,evidence_source_type,evidence_location,evidence_quote,confidence,is_inferred,needs_human_check,notes
E.APW060.010,evidence,APW060.paper,APW060.future.hybrid_subspace,paper_proposes_future_work,NQSC060,2021,2021,results,main.tex:826-828,[redacted_for_public_release],high,false,false,""
E.APW060.011,evidence,APW060.method.unique_configuration_sampling,APW060.problem.rbm_mcmc_blackbox,method_targets_problem,NQSC060,2021,2021,efficient sampling,main.tex:372-375,[redacted_for_public_release],high,false,false,""
E.APW060.012,evidence,APW060.method.physical_priors_constraints,APW060.problem.qc_nonlocal_sample_complexity,method_targets_problem,NQSC060,2021,2021,physical constraints,main.tex:389-394,[redacted_for_public_release],high,false,false,""
E.APW060.013,evidence,APW060.result.naqs_fci_strong_correlation,APW060.limitation.local_energy_barrier,result_exposes_limitation,NQSC060,2021,2021,discussion,main.tex:868-870,[redacted_for_public_release],high,false,false,""
E.APW060.014,evidence,APW060.result.naqs_fci_strong_correlation,APW060.future.hybrid_subspace,result_supports_future_work,NQSC060,2021,2021,results,main.tex:826-828,[redacted_for_public_release],high,false,false,""
E.APW084.001,evidence,APW084.paper,APW084.problem.task_specific_nqs,paper_states_problem,NQSC084,2022,2022,introduction,main-11.tex:74-76,[redacted_for_public_release],high,false,false,""
E.APW084.002,evidence,APW084.paper,APW084.problem.transformer_potential_unexplored,paper_states_problem,NQSC084,2022,2022,introduction,main-11.tex:74,[redacted_for_public_release],high,false,false,""
E.APW084.003,evidence,APW084.paper,APW084.method.tqs_family_of_states,paper_uses_method,NQSC084,2022,2022,introduction,main-11.tex:89-91,[redacted_for_public_release],high,false,false,""
E.APW084.004,evidence,APW084.paper,APW084.method.autoregressive_transformer_distribution,paper_uses_method,NQSC084,2022,2022,tqs method,main-11.tex:100-107,[redacted_for_public_release],high,false,false,""
E.APW084.005,evidence,APW084.paper,APW084.benchmark.tfi_family,paper_evaluates_on_benchmark,NQSC084,2022,2022,results,main-11.tex:153-164,[redacted_for_public_release],high,false,false,""
E.APW084.006,evidence,APW084.paper,APW084.result.phase_diagram_parameter_transfer,paper_reports_result,NQSC084,2022,2022,abstract,main-11.tex:57,[redacted_for_public_release],high,false,false,""
E.APW084.007,evidence,APW084.paper,APW084.result.finetune_improves_generalization,paper_reports_result,NQSC084,2022,2022,results,main-11.tex:193-197,[redacted_for_public_release],high,false,false,""
E.APW084.008,evidence,APW084.paper,APW084.limitation.phase_boundary_extrapolation,paper_acknowledges_limitation,NQSC084,2022,2022,results,main-11.tex:182-184,[redacted_for_public_release],high,false,false,""
E.APW084.009,evidence,APW084.paper,APW084.future.general_purpose_tokens,paper_proposes_future_work,NQSC084,2022,2022,discussion,main-11.tex:224-225,[redacted_for_public_release],high,false,false,""
E.APW084.010,evidence,APW084.method.tqs_family_of_states,APW084.problem.task_specific_nqs,method_targets_problem,NQSC084,2022,2022,introduction,main-11.tex:85-91,[redacted_for_public_release],high,false,false,""
E.APW084.011,evidence,APW084.method.autoregressive_transformer_distribution,APW084.problem.transformer_potential_unexplored,method_targets_problem,NQSC084,2022,2022,introduction,main-11.tex:74-91,[redacted_for_public_release],high,false,false,""
E.APW084.012,evidence,APW084.result.phase_diagram_parameter_transfer,APW084.future.general_purpose_tokens,result_supports_future_work,NQSC084,2022,2022,discussion,main-11.tex:224-225,[redacted_for_public_release],high,false,false,""
E.APW084.013,evidence,APW084.limitation.phase_boundary_extrapolation,APW084.result.finetune_improves_generalization,limitation_refines_result,NQSC084,2022,2022,results,main-11.tex:182-193,[redacted_for_public_release],high,false,false,""
E.APW090.001,evidence,APW090.paper,APW090.problem.no_attention_qm,paper_states_problem,NQSC090,2022,2022,introduction,main_revtex.tex:48-50,[redacted_for_public_release],high,false,false,""
E.APW090.002,evidence,APW090.paper,APW090.problem.architecture_iterative_followups,paper_states_problem,NQSC090,2022,2022,introduction,main_revtex.tex:48,[redacted_for_public_release],high,false,false,""
E.APW090.003,evidence,APW090.paper,APW090.method.psiformer_self_attention,paper_uses_method,NQSC090,2022,2022,psiformer method,main_revtex.tex:132-136,[redacted_for_public_release],high,false,false,""
E.APW090.004,evidence,APW090.paper,APW090.method.jastrow_cusp_correction,paper_uses_method,NQSC090,2022,2022,psiformer method,main_revtex.tex:179-187,[redacted_for_public_release],high,false,false,""
E.APW090.005,evidence,APW090.paper,APW090.benchmark.large_molecules_atoms,paper_evaluates_on_benchmark,NQSC090,2022,2022,experiments,main_revtex.tex:239-268,[redacted_for_public_release],high,false,false,""
E.APW090.006,evidence,APW090.paper,APW090.result.psiformer_large_system_advantage,paper_reports_result,NQSC090,2022,2022,experiments,main_revtex.tex:264-268,[redacted_for_public_release],high,false,false,""
E.APW090.007,evidence,APW090.paper,APW090.result.psiformer_benzene_dmc,paper_reports_result,NQSC090,2022,2022,experiments,main_revtex.tex:268-301,[redacted_for_public_release],high,false,false,""
E.APW090.008,evidence,APW090.paper,APW090.limitation.relative_binding_not_solved,paper_acknowledges_limitation,NQSC090,2022,2022,experiments,main_revtex.tex:303,[redacted_for_public_release],high,false,false,""
E.APW090.009,evidence,APW090.paper,APW090.future.attention_scaling,paper_proposes_future_work,NQSC090,2022,2022,discussion,main_revtex.tex:308,[redacted_for_public_release],high,false,false,""
E.APW090.010,evidence,APW090.method.psiformer_self_attention,APW090.problem.no_attention_qm,method_targets_problem,NQSC090,2022,2022,introduction,main_revtex.tex:50-52,[redacted_for_public_release],high,false,false,""
E.APW090.011,evidence,APW090.method.psiformer_self_attention,APW090.problem.architecture_iterative_followups,method_targets_problem,NQSC090,2022,2022,introduction,main_revtex.tex:48-52,[redacted_for_public_release],high,false,false,""
E.APW090.012,evidence,APW090.result.psiformer_large_system_advantage,APW090.future.attention_scaling,result_supports_future_work,NQSC090,2022,2022,discussion,main_revtex.tex:308,[redacted_for_public_release],high,false,false,""
E.APW090.013,evidence,APW090.result.psiformer_benzene_dmc,APW090.limitation.relative_binding_not_solved,result_exposes_limitation,NQSC090,2022,2022,experiments,main_revtex.tex:303,[redacted_for_public_release],high,false,false,""
E.APW153.001,evidence,APW153.paper,APW153.problem.basis_dependence_interpretability,paper_states_problem,NQSC153,2024,2024,abstract,draft_1.tex:108-109,[redacted_for_public_release],high,false,false,""
E.APW153.002,evidence,APW153.paper,APW153.method.physics_informed_reference_basis,paper_uses_method,NQSC153,2024,2024,introduction,draft_1.tex:129,[redacted_for_public_release],high,false,false,""
E.APW153.003,evidence,APW153.paper,APW153.method.alpha_reference_weight,paper_uses_method,NQSC153,2024,2024,general formalism,draft_1.tex:184-186,[redacted_for_public_release],high,false,false,""
E.APW153.004,evidence,APW153.paper,APW153.method.transformer_corrections,paper_uses_method,NQSC153,2024,2024,general formalism,draft_1.tex:195-204,[redacted_for_public_release],high,false,false,""
E.APW153.005,evidence,APW153.paper,APW153.benchmark.non_sparse_fermionic_mit,paper_evaluates_on_benchmark,NQSC153,2024,2024,model Hamiltonian,draft_1.tex:245-259,[redacted_for_public_release],high,false,false,""
E.APW153.006,evidence,APW153.paper,APW153.result.hf_tqs_matches_ed,paper_reports_result,NQSC153,2024,2024,results bases,draft_1.tex:276-284,[redacted_for_public_release],high,false,false,""
E.APW153.007,evidence,APW153.paper,APW153.result.physical_basis_sampling_efficiency,paper_reports_result,NQSC153,2024,2024,results bases,draft_1.tex:306-308,[redacted_for_public_release],high,false,false,""
E.APW153.008,evidence,APW153.paper,APW153.interpretation.latent_physical_hierarchy,paper_states_interpretation,NQSC153,2024,2024,observables and latent space,draft_1.tex:329-333,[redacted_for_public_release],high,false,false,""
E.APW153.009,evidence,APW153.paper,APW153.limitation.critical_unique_states,paper_acknowledges_limitation,NQSC153,2024,2024,results bases,draft_1.tex:278-285,[redacted_for_public_release],high,false,false,""
E.APW153.010,evidence,APW153.paper,APW153.future.more_hamiltonians_sr_symmetry,paper_proposes_future_work,NQSC153,2024,2024,discussion,draft_1.tex:335-336,[redacted_for_public_release],high,false,false,""
E.APW153.011,evidence,APW153.method.physics_informed_reference_basis,APW153.problem.basis_dependence_interpretability,method_targets_problem,NQSC153,2024,2024,introduction,draft_1.tex:126-129,[redacted_for_public_release],high,false,false,""
E.APW153.012,evidence,APW153.method.alpha_reference_weight,APW153.problem.basis_dependence_interpretability,method_targets_problem,NQSC153,2024,2024,general formalism,draft_1.tex:184-186,[redacted_for_public_release],high,false,false,""
E.APW153.013,evidence,APW153.method.transformer_corrections,APW153.method.physics_informed_reference_basis,method_supports_method,NQSC153,2024,2024,general formalism,draft_1.tex:184-195,[redacted_for_public_release],high,false,false,""
E.APW153.014,evidence,APW153.result.physical_basis_sampling_efficiency,APW153.interpretation.latent_physical_hierarchy,result_supports_interpretation,NQSC153,2024,2024,observables and latent space,draft_1.tex:329-333,[redacted_for_public_release],high,false,false,""
E.APW153.015,evidence,APW153.limitation.critical_unique_states,APW153.future.more_hamiltonians_sr_symmetry,limitation_motivates_future_work,NQSC153,2024,2024,discussion,draft_1.tex:335-336,[redacted_for_public_release],high,false,false,""
E.HPM026.001,evidence,HPM026.paper,HPM026.problem.fermionic_nqs_less_explored,paper_states_problem,NQSC026,2019,2019,introduction,main.tex:113,[redacted_for_public_release],high,false,false,""
E.HPM026.002,evidence,HPM026.paper,HPM026.method.fermion_to_spin_rbm,paper_uses_method,NQSC026,2019,2019,introduction,main.tex:115,[redacted_for_public_release],high,false,false,""
E.HPM026.003,evidence,HPM026.paper,HPM026.benchmark.diatomic_minimal_basis,paper_evaluates_on_benchmark,NQSC026,2019,2019,introduction,main.tex:115,[redacted_for_public_release],high,false,false,""
E.HPM026.004,evidence,HPM026.paper,HPM026.result.chemical_accuracy,paper_reports_result,NQSC026,2019,2019,introduction,main.tex:115,[redacted_for_public_release],high,false,false,""
E.HPM026.005,evidence,HPM026.paper,HPM026.limitation.uniform_sampling_large_basis,paper_acknowledges_limitation,NQSC026,2019,2019,sampling larger basis sets,main.tex:243,[redacted_for_public_release],high,false,false,""
E.HPM026.006,evidence,HPM026.paper,HPM026.future.alternative_sampling_deeper_networks,paper_proposes_future_work,NQSC026,2019,2019,outlook,main.tex:249,[redacted_for_public_release],high,false,false,""
E.HPM002.001,evidence,HPM002.paper,HPM002.problem.working_principle,paper_states_problem,NQSC002,2017,2017,introduction,neuron_prl.tex:41,[redacted_for_public_release],high,false,false,""
E.HPM002.002,evidence,HPM002.paper,HPM002.method.tensor_to_nn_construction,paper_uses_method,NQSC002,2017,2017,introduction,neuron_prl.tex:43,[redacted_for_public_release],high,false,false,""
E.HPM002.003,evidence,HPM002.paper,HPM002.method.chiral_pwave_quasilocal,paper_uses_method,NQSC002,2017,2017,introduction,neuron_prl.tex:44,[redacted_for_public_release],high,false,false,""
E.HPM002.004,evidence,HPM002.paper,HPM002.result.tn_not_weaker,paper_reports_result,NQSC002,2017,2017,introduction,neuron_prl.tex:46,[redacted_for_public_release],high,false,false,""
E.HPM002.005,evidence,HPM002.paper,HPM002.result.chiral_beyond_tn,paper_reports_result,NQSC002,2017,2017,introduction,neuron_prl.tex:46,[redacted_for_public_release],high,false,false,""
E.HPM002.006,evidence,HPM002.result.tn_not_weaker,HPM002.interpretation.promising_ansatz,result_supports_interpretation,NQSC002,2017,2017,introduction,neuron_prl.tex:46,[redacted_for_public_release],high,false,false,""
E.HPM003.001,evidence,HPM003.paper,HPM003.problem.efficient_wavefunction_representation,paper_states_problem,NQSC003,2017,2017,introduction,machine3.tex:83,[redacted_for_public_release],high,false,false,""
E.HPM003.002,evidence,HPM003.paper,HPM003.problem.sign_problem_nonsmooth,paper_states_problem,NQSC003,2017,2017,introduction,machine3.tex:98,[redacted_for_public_release],high,false,false,""
E.HPM003.003,evidence,HPM003.paper,HPM003.method.feedforward_ann,paper_uses_method,NQSC003,2017,2017,methods,machine3.tex:103-112,[redacted_for_public_release],high,false,false,""
E.HPM003.004,evidence,HPM003.paper,HPM003.method.sign_amplitude_split,paper_uses_method,NQSC003,2017,2017,non positive definite wave functions,machine3.tex:143,[redacted_for_public_release],high,false,false,""
E.HPM003.005,evidence,HPM003.paper,HPM003.benchmark.free_and_j1j2,paper_evaluates_on_benchmark,NQSC003,2017,2017,abstract,machine3.tex:75,[redacted_for_public_release],high,false,false,""
E.HPM003.006,evidence,HPM003.paper,HPM003.result.j1j2_variational_precision,paper_reports_result,NQSC003,2017,2017,variational results,machine3.tex:176-177,[redacted_for_public_release],high,false,false,""
E.HPM003.007,evidence,HPM003.paper,HPM003.future.systematic_architecture_understanding,paper_proposes_future_work,NQSC003,2017,2017,conclusion and outlook,machine3.tex:185-187,[redacted_for_public_release],high,false,false,""
E.HPM030.001,evidence,HPM030.paper,HPM030.problem.2d_dynamics_limit,paper_states_problem,NQSC030,2020,2020,introduction,main.tex:54-58,[redacted_for_public_release],high,false,false,""
E.HPM030.002,evidence,HPM030.paper,HPM030.problem.noisy_tdvp_instability,paper_states_problem,NQSC030,2020,2020,introduction,main.tex:70-71,[redacted_for_public_release],high,false,false,""
E.HPM030.003,evidence,HPM030.paper,HPM030.method.cnn_noisy_tdvp,paper_uses_method,NQSC030,2020,2020,training and noisy TDVP,main.tex:147-148,[redacted_for_public_release],high,false,false,""
E.HPM030.004,evidence,HPM030.paper,HPM030.benchmark.2d_tfi_quenches,paper_evaluates_on_benchmark,NQSC030,2020,2020,transverse-field Ising model,main.tex:181-188,[redacted_for_public_release],high,false,false,""
E.HPM030.005,evidence,HPM030.paper,HPM030.result.exceed_ipeps_timescale,paper_reports_result,NQSC030,2020,2020,quench from paramagnetic initial condition,main.tex:227-230,[redacted_for_public_release],high,false,false,""
E.HPM030.006,evidence,HPM030.result.exceed_ipeps_timescale,HPM030.interpretation.expressivity_not_limit,result_supports_interpretation,NQSC030,2020,2020,introduction,main.tex:83,[redacted_for_public_release],high,false,false,""
E.HPM030.007,evidence,HPM030.paper,HPM030.future.long_range_no_translation,paper_proposes_future_work,NQSC030,2020,2020,discussion,main.tex:242-243,[redacted_for_public_release],high,false,false,""
E.HPM083.001,evidence,HPM083.paper,HPM083.problem.frustrated_sign_problem,paper_states_problem,NQSC083,2022,2022,introduction,main.tex:73,[redacted_for_public_release],high,false,false,""
E.HPM083.002,evidence,HPM083.paper,HPM083.method.2d_crnn_symmetry,paper_uses_method,NQSC083,2022,2022,methods,main.tex:83-111,[redacted_for_public_release],high,false,false,""
E.HPM083.003,evidence,HPM083.paper,HPM083.method.annealing,paper_uses_method,NQSC083,2022,2022,variational annealing,main.tex:123-125,[redacted_for_public_release],high,false,false,""
E.HPM083.004,evidence,HPM083.paper,HPM083.benchmark.square_triangular_heisenberg,paper_evaluates_on_benchmark,NQSC083,2022,2022,results,main.tex:143-147,[redacted_for_public_release],high,false,false,""
E.HPM083.005,evidence,HPM083.paper,HPM083.result.symmetry_improves_square,paper_reports_result,NQSC083,2022,2022,square lattice results,main.tex:151-155,[redacted_for_public_release],high,false,false,""
E.HPM083.006,evidence,HPM083.paper,HPM083.result.beats_dmrg_triangular,paper_reports_result,NQSC083,2022,2022,triangular lattice results,main.tex:176-178,[redacted_for_public_release],high,false,false,""
E.HPM083.007,evidence,HPM083.result.beats_dmrg_triangular,HPM083.interpretation.symmetry_annealing_tool,result_supports_interpretation,NQSC083,2022,2022,conclusion,main.tex:190-191,[redacted_for_public_release],high,false,false,""
E.HPM007.001,evidence,HPM007.paper,HPM007.problem.alternative_classical_representations,paper_states_problem,NQSC007,2018,2018,introduction,dbm_arxiv.tex:121-125,[redacted_for_public_release],high,false,false,""
E.HPM007.002,evidence,HPM007.paper,HPM007.problem.shallow_rbm_limit,paper_states_problem,NQSC007,2018,2018,introduction,dbm_arxiv.tex:132-138,[redacted_for_public_release],high,false,false,""
E.HPM007.003,evidence,HPM007.paper,HPM007.method.dbm_imag_time,paper_uses_method,NQSC007,2018,2018,abstract,dbm_arxiv.tex:69-77,[redacted_for_public_release],high,false,false,""
E.HPM007.004,evidence,HPM007.paper,HPM007.benchmark.tfi_heisenberg,paper_evaluates_on_benchmark,NQSC007,2018,2018,abstract,dbm_arxiv.tex:82-83,[redacted_for_public_release],high,false,false,""
E.HPM007.005,evidence,HPM007.paper,HPM007.result.exact_deterministic,paper_reports_result,NQSC007,2018,2018,abstract,dbm_arxiv.tex:75-78,[redacted_for_public_release],high,false,false,""
E.HPM007.006,evidence,HPM007.result.exact_deterministic,HPM007.interpretation.deep_layer_extra_dimension,result_supports_interpretation,NQSC007,2018,2018,discussion,dbm_arxiv.tex:578-584,[redacted_for_public_release],high,false,false,""
E.HPM007.007,evidence,HPM007.paper,HPM007.future.improve_rbm,paper_proposes_future_work,NQSC007,2018,2018,discussion,dbm_arxiv.tex:586-590,[redacted_for_public_release],high,false,false,""
E.HPM010.001,evidence,HPM010.paper,HPM010.problem.qst_exponential_resources,paper_states_problem,NQSC010,2018,2018,introduction,main-2019-v1.tex:135,[redacted_for_public_release],high,false,false,""
E.HPM010.002,evidence,HPM010.paper,HPM010.problem.rdm_reconstruction_hard,paper_states_problem,NQSC010,2018,2018,introduction,main-2019-v1.tex:143,[redacted_for_public_release],high,false,false,""
E.HPM010.003,evidence,HPM010.paper,HPM010.method.local_measurement_nn,paper_uses_method,NQSC010,2018,2018,introduction,main-2019-v1.tex:146-158,[redacted_for_public_release],high,false,false,""
E.HPM010.004,evidence,HPM010.paper,HPM010.benchmark.four_seven_nmr,paper_evaluates_on_benchmark,NQSC010,2018,2018,introduction,main-2019-v1.tex:158,[redacted_for_public_release],high,false,false,""
E.HPM010.005,evidence,HPM010.paper,HPM010.result.nmr_high_fidelity,paper_reports_result,NQSC010,2018,2018,experiment,main-2019-v1.tex:264,[redacted_for_public_release],high,false,false,""
E.HPM010.006,evidence,HPM010.paper,HPM010.limitation.excited_states_unstable,paper_acknowledges_limitation,NQSC010,2018,2018,discussion,main-2019-v1.tex:428,[redacted_for_public_release],high,false,false,""
E.HPM010.007,evidence,HPM010.paper,HPM010.future.noise_cnn_resnet,paper_proposes_future_work,NQSC010,2018,2018,discussion,main-2019-v1.tex:428,[redacted_for_public_release],high,false,false,""
E.HPM011.001,evidence,HPM011.paper,HPM011.problem.fermion_ground_state,paper_states_problem,NQSC011,2018,2018,abstract,main.tex:58,[redacted_for_public_release],high,false,false,""
E.HPM011.002,evidence,HPM011.paper,HPM011.problem.mean_field_sign_constraint,paper_states_problem,NQSC011,2018,2018,introduction,main.tex:67,[redacted_for_public_release],high,false,false,""
E.HPM011.003,evidence,HPM011.paper,HPM011.method.nn_backflow,paper_uses_method,NQSC011,2018,2018,neural network backflow,main.tex:95-99,[redacted_for_public_release],high,false,false,""
E.HPM011.004,evidence,HPM011.paper,HPM011.benchmark.hubbard_kagome,paper_evaluates_on_benchmark,NQSC011,2018,2018,results,main.tex:149-150,[redacted_for_public_release],high,false,false,""
E.HPM011.005,evidence,HPM011.paper,HPM011.result.lower_error_symmetry,paper_reports_result,NQSC011,2018,2018,abstract,main.tex:58,[redacted_for_public_release],high,false,false,""
E.HPM011.006,evidence,HPM011.method.nn_backflow,HPM011.problem.mean_field_sign_constraint,method_targets_problem,NQSC011,2018,2018,introduction,main.tex:75,[redacted_for_public_release],high,false,false,""
E.HPM011.007,evidence,HPM011.paper,HPM011.future.generalize_spin_continuum,paper_proposes_future_work,NQSC011,2018,2018,conclusion,main.tex:187,[redacted_for_public_release],high,false,false,""
E.HPM037.001,evidence,HPM037.paper,HPM037.problem.nuclear_scaling,paper_states_problem,NQSC037,2020,2020,introduction,main.tex:56,[redacted_for_public_release],high,false,false,""
E.HPM037.002,evidence,HPM037.paper,HPM037.method.deep_sets_correlator,paper_uses_method,NQSC037,2020,2020,variational wave function,main.tex:95-100,[redacted_for_public_release],high,false,false,""
E.HPM037.003,evidence,HPM037.paper,HPM037.benchmark.light_nuclei,paper_evaluates_on_benchmark,NQSC037,2020,2020,introduction,main.tex:63,[redacted_for_public_release],high,false,false,""
E.HPM037.004,evidence,HPM037.paper,HPM037.result.outperforms_jastrow,paper_reports_result,NQSC037,2020,2020,results and discussion,main.tex:160-166,[redacted_for_public_release],high,false,false,""
E.HPM037.005,evidence,HPM037.result.outperforms_jastrow,HPM037.interpretation.polynomial_scaling,result_supports_interpretation,NQSC037,2020,2020,conclusions,main.tex:184,[redacted_for_public_release],high,false,false,""
E.HPM037.006,evidence,HPM037.paper,HPM037.limitation.missing_spin_isospin,paper_acknowledges_limitation,NQSC037,2020,2020,results and discussion,main.tex:164-166,[redacted_for_public_release],high,false,false,""
E.HPM037.007,evidence,HPM037.paper,HPM037.future.spin_backflow_medium_mass,paper_proposes_future_work,NQSC037,2020,2020,conclusions,main.tex:184,[redacted_for_public_release],high,false,false,""
E.HPM059.001,evidence,HPM059.paper,HPM059.problem.det_bottleneck,paper_states_problem,NQSC059,2021,2021,abstract,main.tex:47,[redacted_for_public_release],high,false,false,""
E.HPM059.002,evidence,HPM059.paper,HPM059.problem.fermionic_sign_difficulty,paper_states_problem,NQSC059,2021,2021,introduction,main.tex:80-84,[redacted_for_public_release],high,false,false,""
E.HPM059.003,evidence,HPM059.paper,HPM059.method.exchange_sign_fcnn,paper_uses_method,NQSC059,2021,2021,introduction,main.tex:87-89,[redacted_for_public_release],high,false,false,""
E.HPM059.004,evidence,HPM059.paper,HPM059.method.variance_reweighting_symmetry,paper_uses_method,NQSC059,2021,2021,introduction,main.tex:90-95,[redacted_for_public_release],high,false,false,""
E.HPM059.005,evidence,HPM059.paper,HPM059.benchmark.hubbard_square,paper_evaluates_on_benchmark,NQSC059,2021,2021,results,main.tex:424-437,[redacted_for_public_release],high,false,false,""
E.HPM059.006,evidence,HPM059.paper,HPM059.result.mvmc_comparable_better,paper_reports_result,NQSC059,2021,2021,benchmark,main.tex:716-723,[redacted_for_public_release],high,false,false,""
E.HPM059.007,evidence,HPM059.paper,HPM059.future.large_scale_optimization,paper_proposes_future_work,NQSC059,2021,2021,concluding remarks,main.tex:736-737,[redacted_for_public_release],high,false,false,""
E.HPM117.001,evidence,HPM117.paper,HPM117.problem.anqs_symmetry_sampling,paper_states_problem,NQSC117,2023,2023,abstract,main.tex:90-93,[redacted_for_public_release],high,false,false,""
E.HPM117.002,evidence,HPM117.paper,HPM117.problem.postselection_waste,paper_states_problem,NQSC117,2023,2023,symmetry-aware sampling,main.tex:204-208,[redacted_for_public_release],high,false,false,""
E.HPM117.003,evidence,HPM117.paper,HPM117.method.symmetry_aware_pruning,paper_uses_method,NQSC117,2023,2023,physicality evaluation algorithm,main.tex:211-216,[redacted_for_public_release],high,false,false,""
E.HPM117.004,evidence,HPM117.paper,HPM117.method.z2_molecular_symmetries,paper_uses_method,NQSC117,2023,2023,molecular symmetries,main.tex:373-386,[redacted_for_public_release],high,false,false,""
E.HPM117.005,evidence,HPM117.paper,HPM117.benchmark.molecules,paper_evaluates_on_benchmark,NQSC117,2023,2023,system description,main.tex:328-330,[redacted_for_public_release],high,false,false,""
E.HPM117.006,evidence,HPM117.paper,HPM117.result.chemical_accuracy_speedup,paper_reports_result,NQSC117,2023,2023,abstract,main.tex:94-96,[redacted_for_public_release],high,false,false,""
E.HPM117.007,evidence,HPM117.paper,HPM117.limitation.dus_sample_loss,paper_acknowledges_limitation,NQSC117,2023,2023,loss of samples,main.tex:460-463,[redacted_for_public_release],high,false,false,""
E.HPM129.001,evidence,HPM129.paper,HPM129.problem.expensive_neural_orbitals,paper_states_problem,NQSC129,2024,2024,introduction,sections/introduction.tex:17-18,[redacted_for_public_release],high,false,false,""
E.HPM129.002,evidence,HPM129.paper,HPM129.problem.many_determinants,paper_states_problem,NQSC129,2024,2024,introduction,sections/introduction.tex:19-20,[redacted_for_public_release],high,false,false,""
E.HPM129.003,evidence,HPM129.paper,HPM129.method.sign_equivariant_odd,paper_uses_method,NQSC129,2024,2024,introduction,sections/introduction.tex:22-31,[redacted_for_public_release],high,false,false,""
E.HPM129.004,evidence,HPM129.paper,HPM129.benchmark.casscf_ferminet,paper_evaluates_on_benchmark,NQSC129,2024,2024,experiments,sections/experiments.tex:4-5,[redacted_for_public_release],high,false,false,""
E.HPM129.005,evidence,HPM129.paper,HPM129.result.jastrow_equivalence,paper_reports_result,NQSC129,2024,2024,abstract,main.tex:26,[redacted_for_public_release],high,false,false,""
E.HPM129.006,evidence,HPM129.paper,HPM129.result.no_advantage,paper_reports_result,NQSC129,2024,2024,abstract,main.tex:26,[redacted_for_public_release],high,false,false,""
E.HPM129.007,evidence,HPM129.paper,HPM129.limitation.numerical_instability,paper_acknowledges_limitation,NQSC129,2024,2024,conclusion,sections/conclusion.tex:4-6,[redacted_for_public_release],high,false,false,""
E.CSSA024.001,evidence,CSSA024.paper,CSSA024.problem.wavefunction_tradeoff,paper_states_problem,NQSC024,2019,2019,abstract,text/1909.02487/main.tex:32,[redacted_for_public_release],high,false,false,""
E.CSSA024.002,evidence,CSSA024.paper,CSSA024.problem.fermi_dirac,paper_states_problem,NQSC024,2019,2019,abstract,text/1909.02487/main.tex:32,[redacted_for_public_release],high,false,false,""
E.CSSA024.003,evidence,CSSA024.paper,CSSA024.method.ferminet,paper_uses_method,NQSC024,2019,2019,abstract,text/1909.02487/main.tex:32,[redacted_for_public_release],high,false,false,""
E.CSSA024.004,evidence,CSSA024.paper,CSSA024.method.kfac_vmc,paper_uses_method,NQSC024,2019,2019,Wavefunction optimization,text/1909.02487/main.tex:229-234,[redacted_for_public_release],high,false,false,""
E.CSSA024.005,evidence,CSSA024.paper,CSSA024.benchmark.strong_correlation,paper_evaluates_on_benchmark,NQSC024,2019,2019,abstract,text/1909.02487/main.tex:32,[redacted_for_public_release],high,false,false,""
E.CSSA024.006,evidence,CSSA024.paper,CSSA024.result.outperforms_ccsd,paper_reports_result,NQSC024,2019,2019,abstract,text/1909.02487/main.tex:32,[redacted_for_public_release],high,false,false,""
E.CSSA024.007,evidence,CSSA024.method.ferminet,CSSA024.problem.fermi_dirac,method_targets_problem,NQSC024,2019,2019,Fermionic Neural Network Architecture,text/1909.02487/main.tex:131,[redacted_for_public_release],high,false,false,""
E.CSSA024.008,evidence,CSSA024.paper,CSSA024.limitation.scaling_unknown,paper_acknowledges_limitation,NQSC024,2019,2019,Scaling and Computation Time,text/1909.02487/main.tex:450,[redacted_for_public_release],high,false,false,""
E.CSSA024.009,evidence,CSSA024.paper,CSSA024.future.projector_qmc,paper_proposes_future_work,NQSC024,2019,2019,Discussion,text/1909.02487/main.tex:475,[redacted_for_public_release],high,false,false,""
E.CSSA025.001,evidence,CSSA025.paper,CSSA025.problem.cost_scaling,paper_states_problem,NQSC025,2019,2019,Introduction,text/1909.08423/text.tex:27-29,[redacted_for_public_release],high,false,false,""
E.CSSA025.002,evidence,CSSA025.paper,CSSA025.problem.nodal_surface,paper_states_problem,NQSC025,2019,2019,Introduction,text/1909.08423/text.tex:59-60,[redacted_for_public_release],high,false,false,""
E.CSSA025.003,evidence,CSSA025.paper,CSSA025.method.paulinetsjb,paper_uses_method,NQSC025,2019,2019,Deep neural network electronic wave function ansatz,text/1909.08423/text.tex:126-128,[redacted_for_public_release],high,false,false,""
E.CSSA025.004,evidence,CSSA025.paper,CSSA025.method.schnet_backflow,paper_uses_method,NQSC025,2019,2019,Robust deep Jastrow factor and backflow,text/1909.08423/text.tex:211-230,[redacted_for_public_release],high,false,false,""
E.CSSA025.005,evidence,CSSA025.paper,CSSA025.benchmark.deepwf_set,paper_evaluates_on_benchmark,NQSC025,2019,2019,Approaching exact solution with few determinants,text/1909.08423/text.tex:279-280,[redacted_for_public_release],high,false,false,""
E.CSSA025.006,evidence,CSSA025.paper,CSSA025.result.correlation_energy,paper_reports_result,NQSC025,2019,2019,Approaching exact solution with few determinants,text/1909.08423/text.tex:281-284,[redacted_for_public_release],high,false,false,""
